Product_ID,Product_Category,Price,Stock_Quantity,Demand,Season,Promotions,Weekday,Sales_Channel,Weather,Lead_Time,Supplier_Reliability,Price_Change,Economic_Indicator,Customer_Sentiment
ee661e8e,Groceries,3551.87,428.0,1500.0,Fall,No,Thursday,In-Store,Sunny,17,4.7,No,1.47,Positive
7e77beba,Furniture,49934.799999999996,318.0,12.0,Spring,No,Sunday,Other,Snowy,8,3.65,Yes,1.63,Negative
85893b88,Groceries,811.06,,11.0,Summer,Yes,Thursday,In-Store,Rainy,5,4.36,Yes,0.7,Positive
11509053,Electronics,902.24,73.0,178.0,Spring,No,Monday,In-Store,Rainy,22,1.76,No,0.91,Neutral
010fe575,Furniture,334.3,399.0,153.0,Winter,No,Saturday,Online,Rainy,27,4.28,Yes,0.56,Negative
a040eaf6,Groceries,440.54,402.0,294.0,Spring,No,Wednesday,Other,Sunny,7,2.01,Yes,2.37,Neutral
93f9d421,Groceries,4755.99,316.0,,Summer,No,Monday,In-Store,Rainy,27,1.82,Yes,3.4,Positive
fbbb3b29,Clothing,3621.03,,119.0,Winter,No,Sunday,In-Store,Cloudy,24,1.65,Yes,1.16,Positive
18f1b21d,Furniture,676.11,249.0,265.0,Spring,No,Friday,In-Store,Cloudy,2,2.97,Yes,2.01,Negative
4c44eb3f,Furniture,865.22,485.0,120.0,Summer,Yes,Monday,In-Store,Sunny,10,1.72,Yes,1.47,Neutral
b5ec950f,Electronics,357.81,46.0,187.0,Winter,Yes,Wednesday,In-Store,Snowy,4,4.16,Yes,3.58,Negative
a00854fa,Furniture,745.02,390.0,,Winter,No,Monday,Other,Rainy,2,4.5,No,4.12,Negative
9af0e8a2,Clothing,1908.94,474.0,70.0,Fall,No,Saturday,In-Store,Rainy,10,1.33,No,1.62,Negative
a1739127,Electronics,4097.59,61.0,212.0,Fall,Yes,Friday,Online,Unknown,19,1.25,Yes,4.67,Positive
0b4005bd,Groceries,1891.07,123.0,273.0,Summer,No,Tuesday,Other,Sunny,19,4.02,No,3.75,Positive
86da013f,Clothing,1523.98,313.0,259.0,Winter,Yes,Tuesday,In-Store,Rainy,9,2.08,No,4.5,Neutral
f926e4ad,Groceries,4883.62,92.0,111.0,Winter,No,Tuesday,Online,Rainy,15,1.61,Yes,1.28,Neutral
110b0bc2,Electronics,4902.28,124.0,228.0,Summer,Yes,Wednesday,Online,Cloudy,29,2.3,No,0.79,Positive
f6352292,Clothing,4601.1,133.0,142.0,Spring,Yes,Saturday,In-Store,Sunny,25,3.96,No,4.66,Positive
1d1c432b,Electronics,4164.1,184.0,1500.0,Spring,Yes,Saturday,Online,Unknown,17,1.76,No,2.83,Positive
d6d316fb,Groceries,635.27,,211.0,Winter,Yes,Wednesday,Other,Rainy,29,4.57,Yes,1.24,Neutral
58a06803,Clothing,1142.03,64.0,104.0,Spring,No,Tuesday,Online,Snowy,17,1.69,No,0.99,Positive
a7f8069c,Electronics,4375.82,130.0,240.0,Fall,No,Monday,Online,Cloudy,18,5.0,No,3.36,Neutral
1ce93010,Furniture,4921.78,47.0,,Fall,No,Sunday,In-Store,Snowy,8,3.59,Yes,1.84,Negative
509ea0f7,Electronics,4316.24,422.0,114.0,Summer,Yes,Thursday,In-Store,Sunny,4,2.91,Yes,1.84,Positive
a36ae3bc,Electronics,2263.11,,106.0,Spring,Yes,Saturday,Online,Snowy,9,2.58,No,3.25,Positive
03e70be6,Clothing,427.77,141.0,15.0,Winter,Yes,Saturday,Online,Sunny,8,2.71,Yes,4.17,Positive
53626a77,Clothing,1976.58,130.0,182.0,Winter,No,Saturday,In-Store,Rainy,15,4.22,Yes,3.53,Neutral
9e2e8da0,Clothing,49934.799999999996,257.0,27.0,Spring,No,Tuesday,In-Store,Cloudy,20,4.06,No,3.79,Neutral
32591220,Clothing,49934.799999999996,357.0,290.0,Spring,No,Saturday,In-Store,Cloudy,8,4.59,No,0.62,Neutral
6e7c4487,Clothing,2451.68,451.0,,Summer,Yes,Wednesday,In-Store,Rainy,16,1.97,Yes,0.96,Positive
4d25f824,Electronics,3241.15,461.0,222.0,Winter,Yes,Saturday,In-Store,Snowy,3,1.45,Yes,4.79,Neutral
8a73d0a9,Groceries,1454.45,9.0,228.0,Fall,No,Friday,Online,Rainy,28,3.37,No,1.88,Negative
e287430d,Furniture,3839.8,148.0,216.0,Winter,No,Thursday,In-Store,Sunny,7,1.54,No,4.79,Negative
c0250f17,Clothing,2655.59,444.0,244.0,Fall,No,Tuesday,In-Store,Sunny,4,3.51,No,2.47,Negative
19578c50,Groceries,49934.799999999996,465.0,125.0,Fall,No,Thursday,Online,Snowy,30,4.81,No,1.43,Neutral
36fa7ada,Clothing,4290.76,173.0,1500.0,Winter,No,Thursday,Online,Rainy,26,1.95,Yes,4.1,Negative
025f8943,Furniture,1733.29,403.0,29.0,Fall,No,Saturday,In-Store,Unknown,21,3.36,Yes,2.46,Positive
5de6cac3,Clothing,3006.76,310.0,221.0,Fall,No,Sunday,Online,Sunny,13,1.1,Yes,3.9,Positive
9de11fd2,Groceries,1329.02,467.0,33.0,Winter,No,Friday,Online,Rainy,8,3.49,No,1.05,Positive
de46fd06,Furniture,3120.86,251.0,79.0,Summer,No,Thursday,In-Store,Cloudy,2,1.9,No,4.89,Neutral
6f18d644,Electronics,4405.47,176.0,253.0,Fall,No,Wednesday,Online,Snowy,14,1.34,No,3.69,Neutral
8cd4a60b,Electronics,1546.31,498.0,1500.0,Fall,Yes,Sunday,Other,Cloudy,8,1.89,Yes,4.02,Positive
1849447d,Electronics,3029.1,458.0,254.0,Fall,No,Saturday,Online,Rainy,4,2.34,Yes,3.14,Neutral
7fbed490,Clothing,1215.32,360.0,125.0,Spring,Yes,Saturday,In-Store,Cloudy,16,2.14,No,4.01,Negative
ff34bd0a,Clothing,4046.88,305.0,18.0,Summer,Yes,Tuesday,In-Store,Rainy,21,2.64,No,3.55,Positive
7b7e9e2f,Furniture,1555.12,6.0,266.0,Winter,No,Wednesday,Online,Snowy,2,1.86,Yes,3.04,Positive
ce18116d,Electronics,4314.93,139.0,56.0,Summer,Yes,Wednesday,In-Store,Cloudy,6,3.42,Yes,0.56,Positive
c76a7b66,Electronics,4565.21,,16.0,Winter,Yes,Sunday,In-Store,Sunny,21,3.39,No,4.57,Negative
27cd0702,Clothing,3027.0,224.0,96.0,Summer,No,Tuesday,Online,Cloudy,26,3.87,No,1.5,Positive
f79f745f,Clothing,4610.2,466.0,245.0,Spring,Yes,Saturday,In-Store,Rainy,6,1.67,No,3.01,Neutral
cbda57b2,Groceries,4136.14,37.0,,Winter,Yes,Tuesday,In-Store,Unknown,5,2.07,No,4.87,Positive
b5364719,Groceries,1763.62,43.0,,Fall,No,Monday,Online,Cloudy,16,4.02,No,4.16,Positive
b67421b3,Clothing,4683.88,309.0,5.0,Winter,No,Tuesday,Online,Snowy,2,1.61,Yes,3.89,Negative
30e61a9d,Electronics,436.17,38.0,188.0,Summer,No,Saturday,Online,Snowy,14,1.88,No,1.63,Neutral
7b482c16,Clothing,4821.31,265.0,285.0,Fall,Yes,Friday,Online,Sunny,2,1.46,Yes,3.02,Neutral
45968b56,Furniture,49934.799999999996,161.0,287.0,Summer,No,Monday,Online,Rainy,23,1.75,No,4.62,Positive
2a45a8c1,Groceries,2053.11,180.0,254.0,Spring,No,Sunday,Online,Cloudy,22,2.72,No,4.31,Positive
efafe9dc,Furniture,491.4,54.0,173.0,Fall,No,Saturday,Other,Snowy,21,4.77,No,1.19,Neutral
e53ff877,Furniture,2013.74,287.0,267.0,Winter,Yes,Sunday,In-Store,Sunny,7,4.48,Yes,0.62,Negative
5052ea15,Furniture,4038.33,292.0,103.0,Winter,Yes,Thursday,In-Store,Sunny,6,2.67,Yes,2.68,Negative
bc641be4,Clothing,1972.87,61.0,,Spring,No,Saturday,Online,Sunny,18,4.94,Yes,5.0,Positive
8b64265b,Clothing,559.36,353.0,193.0,Spring,No,Sunday,Online,Sunny,6,3.74,No,3.93,Neutral
e18c1f88,Groceries,4486.5,227.0,79.0,Fall,Yes,Saturday,Online,Cloudy,16,1.19,Yes,1.42,Negative
37302375,Groceries,3241.55,32.0,75.0,Summer,Yes,Friday,Online,Snowy,14,2.22,Yes,2.46,Positive
6ebb7857,Groceries,1507.15,88.0,139.0,Summer,Yes,Tuesday,Online,Snowy,6,2.65,Yes,2.97,Positive
893232c6,Groceries,225.45,,63.0,Summer,Yes,Wednesday,Online,Snowy,29,3.61,No,3.02,Neutral
f4699322,Groceries,49934.799999999996,431.0,275.0,Spring,No,Tuesday,Online,Snowy,8,3.31,No,2.77,Negative
891feb12,Electronics,1722.13,385.0,163.0,Spring,No,Saturday,In-Store,Snowy,26,4.81,No,0.73,Neutral
dc442372,Clothing,445.38,7.0,170.0,Summer,Yes,Monday,Online,Snowy,9,1.3,No,2.5,Positive
6aad80eb,Groceries,3233.09,218.0,1500.0,Fall,Yes,Friday,Other,Unknown,9,1.08,Yes,4.36,Negative
ba3b9e95,Furniture,2588.88,410.0,145.0,Winter,No,Wednesday,Online,Sunny,16,2.89,No,2.61,Positive
77f24b9d,Groceries,3041.05,232.0,200.0,Fall,No,Wednesday,In-Store,Rainy,2,2.46,Yes,0.81,Neutral
a57536c1,Furniture,1335.74,406.0,8.0,Winter,No,Monday,Online,Rainy,14,1.51,Yes,1.1,Neutral
07dd3f28,Clothing,894.06,3.0,165.0,Fall,No,Thursday,Online,Rainy,27,3.01,No,0.52,Positive
ff659bda,Electronics,49934.799999999996,,65.0,Spring,No,Tuesday,Online,Sunny,4,2.98,Yes,4.66,Neutral
555dc0c4,Groceries,4177.14,455.0,261.0,Spring,No,Monday,In-Store,Unknown,25,1.14,No,2.28,Neutral
d7fdbbf6,Groceries,974.32,204.0,46.0,Summer,No,Friday,Online,Cloudy,15,4.9,No,3.45,Positive
95c0e863,Clothing,4928.47,448.0,258.0,Spring,Yes,Tuesday,Other,Snowy,19,2.5,Yes,4.64,Positive
b38bc767,Electronics,3458.89,430.0,18.0,Fall,No,Sunday,In-Store,Sunny,27,3.92,No,2.26,Positive
b82e6caa,Furniture,992.59,113.0,190.0,Summer,No,Sunday,In-Store,Snowy,30,4.19,No,1.89,Neutral
da1c5051,Electronics,1839.89,461.0,61.0,Fall,No,Tuesday,In-Store,Rainy,19,2.3,No,3.62,Negative
62acbcd5,Furniture,2952.23,177.0,124.0,Summer,No,Wednesday,In-Store,Sunny,16,3.03,No,3.0,Negative
bc8ba082,Clothing,2143.02,67.0,70.0,Winter,No,Thursday,Online,Sunny,20,1.96,Yes,3.07,Neutral
f42ea920,Furniture,1215.63,285.0,108.0,Spring,Yes,Friday,In-Store,Sunny,4,4.43,No,2.64,Positive
dd502c99,Electronics,1982.07,310.0,88.0,Summer,No,Wednesday,Online,Cloudy,7,4.17,Yes,1.98,Negative
030e7175,Groceries,736.3,467.0,200.0,Summer,No,Tuesday,Online,Sunny,3,3.28,Yes,4.2,Negative
c899c5a5,Clothing,3897.28,54.0,222.0,Winter,Yes,Friday,In-Store,Snowy,15,1.95,Yes,2.02,Negative
d7e807ce,Clothing,4412.42,141.0,127.0,Summer,No,Thursday,Online,Snowy,18,4.88,No,4.53,Negative
e65d2cc3,Groceries,2237.67,79.0,105.0,Spring,No,Tuesday,Online,Cloudy,30,2.98,Yes,3.33,Negative
3b923589,Clothing,3345.63,476.0,248.0,Spring,No,Tuesday,In-Store,Rainy,20,1.01,No,4.92,Negative
afa7221c,Furniture,2805.68,278.0,6.0,Summer,Yes,Friday,In-Store,Unknown,20,1.13,Yes,3.84,Neutral
c1c39403,Electronics,4189.28,447.0,219.0,Winter,No,Thursday,Online,Rainy,29,2.55,Yes,4.3,Neutral
d4b4c9ef,Clothing,3728.75,430.0,146.0,Summer,No,Tuesday,Other,Unknown,12,1.99,Yes,2.11,Positive
5ca077e5,Electronics,1175.58,422.0,15.0,Fall,No,Thursday,Online,Rainy,8,4.86,Yes,1.92,Positive
7a18db8f,Clothing,268.68,320.0,231.0,Spring,Yes,Friday,Online,Snowy,24,2.81,No,1.31,Neutral
538f8ccc,Furniture,1846.61,12.0,122.0,Winter,No,Tuesday,Other,Cloudy,26,1.47,Yes,3.35,Neutral
983b96bc,Clothing,3659.66,454.0,7.0,Spring,No,Sunday,Other,Sunny,15,5.0,No,3.96,Negative
a28d4eab,Furniture,2600.37,,156.0,Summer,Yes,Sunday,Other,Cloudy,19,3.2,Yes,1.48,Neutral
74316f7b,Clothing,1039.78,2.0,,Spring,Yes,Thursday,Other,Sunny,16,2.27,No,3.05,Neutral
424b349c,Furniture,2415.4,169.0,248.0,Winter,No,Wednesday,Online,Sunny,9,2.11,Yes,1.87,Negative
d1ed47ff,Electronics,3160.7,,43.0,Spring,No,Saturday,Online,Sunny,2,4.64,No,3.92,Positive
216965bc,Electronics,1257.22,420.0,113.0,Spring,Yes,Monday,Online,Cloudy,13,1.68,No,2.05,Neutral
86b81eb4,Furniture,2549.11,300.0,94.0,Spring,Yes,Saturday,Other,Sunny,2,3.67,No,2.63,Negative
56ea9ae6,Groceries,1952.05,392.0,61.0,Summer,Yes,Friday,Online,Snowy,29,3.84,No,2.53,Negative
e3191aa4,Clothing,1742.94,87.0,148.0,Fall,No,Saturday,In-Store,Rainy,14,1.25,No,3.62,Negative
7f354cfd,Furniture,790.11,28.0,48.0,Spring,No,Wednesday,In-Store,Unknown,9,2.08,Yes,2.29,Neutral
93875c3f,Clothing,378.22,264.0,36.0,Fall,Yes,Tuesday,In-Store,Rainy,25,3.85,Yes,4.41,Negative
89d20492,Clothing,496.87,,275.0,Fall,Yes,Monday,Online,Sunny,14,1.76,No,4.48,Positive
51bab7a2,Furniture,470.88,193.0,126.0,Summer,Yes,Thursday,Other,Cloudy,6,3.6,No,0.66,Negative
b0c467f1,Electronics,49934.799999999996,159.0,148.0,Fall,Yes,Wednesday,Online,Rainy,19,3.85,Yes,4.09,Negative
d71f72d5,Clothing,3522.51,184.0,1500.0,Spring,No,Wednesday,Online,Rainy,24,1.39,Yes,3.67,Positive
aa20358d,Furniture,3665.59,257.0,,Summer,Yes,Saturday,In-Store,Sunny,6,3.67,Yes,1.24,Negative
c21a2deb,Groceries,616.06,84.0,99.0,Spring,Yes,Wednesday,In-Store,Rainy,19,2.65,No,1.11,Neutral
10c79d08,Clothing,1016.15,73.0,140.0,Winter,No,Tuesday,Online,Cloudy,14,3.79,Yes,2.92,Negative
9310cfd1,Furniture,698.47,231.0,186.0,Winter,No,Sunday,In-Store,Cloudy,22,3.78,No,1.39,Positive
fe95615f,Groceries,501.4,61.0,144.0,Winter,Yes,Wednesday,Online,Snowy,7,2.84,Yes,4.17,Negative
ed9d010c,Clothing,4312.33,373.0,232.0,Spring,Yes,Wednesday,Other,Rainy,17,2.28,Yes,2.09,Neutral
8efaaced,Clothing,247.2,275.0,1500.0,Spring,No,Friday,In-Store,Snowy,11,1.05,Yes,4.64,Neutral
6a3e5afc,Clothing,1250.99,35.0,267.0,Winter,Yes,Wednesday,In-Store,Unknown,22,2.85,No,3.62,Positive
2d24e3ab,Furniture,2426.35,71.0,136.0,Summer,Yes,Wednesday,Other,Sunny,3,1.74,Yes,3.09,Positive
fcc23137,Electronics,2841.7,26.0,4.0,Summer,Yes,Thursday,Online,Snowy,5,4.13,Yes,0.81,Positive
82cffecc,Groceries,49934.799999999996,46.0,38.0,Spring,Yes,Saturday,Online,Unknown,22,1.18,No,2.4,Neutral
a6408d73,Furniture,3224.67,325.0,195.0,Spring,No,Thursday,Online,Rainy,19,2.78,No,4.4,Neutral
92bd76a2,Clothing,2263.41,147.0,71.0,Winter,Yes,Friday,In-Store,Rainy,5,4.98,Yes,0.99,Negative
56d96d5c,Electronics,3541.38,69.0,75.0,Fall,Yes,Sunday,Online,Unknown,3,4.75,Yes,3.19,Positive
33e99b04,Electronics,1179.91,495.0,,Fall,Yes,Wednesday,Other,Snowy,25,4.91,Yes,4.67,Neutral
010f200d,Furniture,670.81,100.0,270.0,Winter,No,Friday,Online,Cloudy,28,3.07,Yes,3.65,Neutral
4a4e6d0d,Electronics,48.31,496.0,15.0,Spring,No,Wednesday,Online,Unknown,19,1.78,No,2.49,Neutral
17c8cc70,Groceries,2848.78,,62.0,Winter,Yes,Wednesday,In-Store,Cloudy,13,3.2,Yes,1.74,Negative
69e234d2,Groceries,1130.45,60.0,38.0,Summer,Yes,Thursday,Online,Snowy,28,1.85,Yes,2.01,Positive
cc1f4fb2,Electronics,1210.11,118.0,254.0,Spring,Yes,Saturday,Online,Snowy,23,3.45,No,2.0,Neutral
bded225f,Groceries,4417.52,466.0,286.0,Spring,No,Saturday,Online,Snowy,1,2.58,Yes,2.13,Neutral
d90f212a,Furniture,4162.79,2.0,,Winter,Yes,Saturday,Online,Cloudy,1,2.93,No,3.82,Negative
985d932d,Groceries,418.26,88.0,90.0,Spring,No,Sunday,Other,Sunny,1,4.82,No,2.94,Positive
3a55a005,Electronics,49934.799999999996,255.0,47.0,Summer,No,Sunday,Online,Rainy,28,3.28,Yes,4.06,Negative
b32e69e4,Electronics,3990.29,387.0,111.0,Summer,No,Saturday,Other,Sunny,18,1.4,No,1.34,Positive
5cdf0220,Clothing,315.67,460.0,238.0,Winter,No,Wednesday,Online,Cloudy,2,3.8,No,0.78,Negative
7b34cae3,Electronics,1833.52,66.0,116.0,Spring,Yes,Friday,Online,Snowy,18,1.13,No,4.11,Positive
f16963eb,Clothing,49934.799999999996,456.0,277.0,Spring,No,Friday,In-Store,Snowy,9,1.4,Yes,3.55,Negative
0cb410cf,Electronics,3279.85,126.0,1500.0,Spring,Yes,Saturday,Online,Sunny,8,3.26,Yes,1.62,Negative
4dfb8c1c,Groceries,2661.33,269.0,44.0,Fall,No,Saturday,In-Store,Cloudy,10,1.78,Yes,4.5,Positive
fe94b9b7,Electronics,1125.05,334.0,30.0,Summer,Yes,Saturday,Online,Sunny,21,3.3,No,2.65,Positive
784d40b5,Clothing,1523.49,390.0,2.0,Fall,No,Friday,In-Store,Unknown,25,1.73,No,2.5,Neutral
8503614b,Electronics,49934.799999999996,1.0,268.0,Fall,Yes,Monday,In-Store,Snowy,19,4.01,Yes,0.63,Neutral
27123113,Electronics,3230.44,212.0,32.0,Winter,Yes,Monday,In-Store,Snowy,19,1.75,No,4.95,Neutral
3b090d06,Clothing,4257.95,205.0,,Summer,No,Wednesday,Online,Cloudy,23,3.32,Yes,2.06,Positive
60ecd54c,Groceries,1752.69,98.0,180.0,Spring,No,Thursday,Online,Sunny,14,1.28,No,3.36,Positive
ad0a0e87,Furniture,49934.799999999996,,16.0,Summer,Yes,Thursday,Online,Cloudy,14,3.85,No,4.19,Positive
4e0536bb,Electronics,2378.18,235.0,73.0,Fall,Yes,Wednesday,Other,Sunny,25,2.1,No,4.47,Neutral
d67f7152,Clothing,1574.04,448.0,131.0,Summer,Yes,Saturday,Online,Sunny,16,1.48,Yes,2.62,Neutral
3c953dc4,Electronics,4409.54,112.0,73.0,Winter,Yes,Friday,Other,Sunny,5,4.68,Yes,1.8,Neutral
cb2c7083,Clothing,4728.49,30.0,228.0,Summer,No,Friday,Online,Unknown,11,5.0,Yes,4.63,Neutral
37cd4830,Electronics,279.5,386.0,17.0,Summer,Yes,Wednesday,Other,Rainy,29,3.82,Yes,2.08,Neutral
555c76cc,Electronics,721.94,177.0,21.0,Fall,No,Tuesday,In-Store,Snowy,15,1.1,No,3.49,Neutral
a6282272,Groceries,1010.61,73.0,1.0,Summer,No,Sunday,In-Store,Unknown,10,4.19,Yes,0.91,Neutral
19b6a461,Furniture,49934.799999999996,416.0,102.0,Spring,No,Sunday,Online,Sunny,25,2.42,No,3.25,Neutral
73252ef1,Groceries,4184.96,478.0,271.0,Winter,No,Monday,In-Store,Unknown,26,4.24,Yes,0.77,Negative
25386062,Electronics,371.06,182.0,128.0,Spring,Yes,Monday,In-Store,Snowy,13,2.47,No,4.55,Positive
6020b7d7,Clothing,4654.49,215.0,93.0,Summer,No,Sunday,Other,Sunny,19,3.42,No,2.28,Positive
09fa4c69,Electronics,988.94,419.0,11.0,Winter,Yes,Wednesday,Online,Sunny,13,2.56,Yes,2.09,Positive
5298b19a,Furniture,4683.59,303.0,118.0,Winter,Yes,Tuesday,In-Store,Cloudy,2,2.64,Yes,4.86,Neutral
866dbe57,Clothing,629.0,6.0,192.0,Fall,Yes,Friday,In-Store,Rainy,12,2.63,No,3.32,Neutral
db7b7e64,Furniture,568.86,296.0,4.0,Spring,Yes,Sunday,Online,Rainy,23,2.48,No,1.26,Positive
ef7f2637,Groceries,3497.49,,229.0,Spring,Yes,Thursday,Online,Snowy,23,2.9,No,2.4,Positive
2927ade7,Furniture,49934.799999999996,304.0,1500.0,Summer,Yes,Saturday,Online,Rainy,19,4.99,No,2.31,Negative
e042fa07,Groceries,112.75,,164.0,Summer,No,Sunday,In-Store,Cloudy,20,3.82,Yes,3.26,Positive
3325cc56,Furniture,2882.21,120.0,7.0,Summer,Yes,Friday,Online,Cloudy,7,4.59,No,4.62,Neutral
37b00209,Groceries,4535.19,369.0,294.0,Fall,Yes,Tuesday,In-Store,Sunny,28,3.89,Yes,3.56,Negative
77c7bcdf,Furniture,1750.62,488.0,223.0,Spring,Yes,Friday,In-Store,Sunny,20,2.13,Yes,0.57,Negative
77f74e68,Furniture,2312.05,89.0,16.0,Spring,Yes,Thursday,Online,Cloudy,3,2.23,Yes,3.82,Negative
a584b55e,Electronics,49934.799999999996,379.0,48.0,Summer,No,Wednesday,In-Store,Snowy,7,4.18,No,4.52,Positive
de797da3,Electronics,4508.61,194.0,181.0,Summer,No,Saturday,Other,Sunny,22,1.9,No,2.83,Positive
ee6bc3a1,Electronics,3580.84,237.0,7.0,Fall,No,Friday,In-Store,Snowy,25,4.99,No,1.1,Negative
49b629a2,Clothing,2850.21,372.0,133.0,Spring,No,Tuesday,In-Store,Sunny,12,3.89,No,2.48,Neutral
b12798b5,Groceries,698.89,16.0,33.0,Summer,Yes,Wednesday,Online,Rainy,3,2.93,No,4.06,Negative
8c481bf9,Electronics,4647.96,94.0,189.0,Winter,No,Friday,Online,Snowy,9,2.36,Yes,1.53,Positive
02d6d048,Clothing,2893.67,131.0,93.0,Fall,No,Friday,Online,Cloudy,17,2.31,No,2.23,Negative
b41468e0,Clothing,1722.25,80.0,201.0,Summer,No,Wednesday,In-Store,Cloudy,16,1.37,Yes,1.96,Positive
964111bc,Electronics,2219.55,,226.0,Winter,No,Monday,Online,Cloudy,24,2.13,Yes,4.71,Positive
41fe7c09,Groceries,1580.99,347.0,284.0,Fall,Yes,Sunday,Other,Rainy,12,2.06,Yes,0.87,Positive
50f4370e,Furniture,512.34,299.0,27.0,Spring,Yes,Wednesday,In-Store,Sunny,9,2.85,Yes,0.89,Positive
2daed94a,Furniture,3760.45,270.0,13.0,Summer,No,Saturday,In-Store,Sunny,8,3.14,No,4.44,Negative
6eaa1f8b,Furniture,4091.74,38.0,250.0,Summer,Yes,Tuesday,In-Store,Cloudy,22,2.02,No,3.33,Positive
a0c0792f,Clothing,2576.19,247.0,164.0,Winter,Yes,Monday,In-Store,Rainy,14,2.85,Yes,2.28,Negative
d21eb5c1,Clothing,1118.91,200.0,168.0,Summer,No,Tuesday,Online,Cloudy,29,2.37,No,2.56,Neutral
23b3aa8d,Clothing,942.8,204.0,99.0,Winter,Yes,Saturday,Online,Snowy,2,4.32,Yes,4.72,Neutral
df18d79d,Electronics,3232.56,447.0,188.0,Spring,Yes,Sunday,In-Store,Rainy,22,1.26,Yes,0.78,Neutral
0086622e,Clothing,3933.71,122.0,42.0,Winter,Yes,Saturday,In-Store,Snowy,7,3.74,Yes,1.03,Negative
faeb456a,Electronics,3130.7,188.0,236.0,Spring,No,Monday,Online,Sunny,14,2.75,No,1.66,Positive
438aeda4,Groceries,1814.42,335.0,234.0,Summer,Yes,Monday,Online,Rainy,12,1.9,Yes,4.29,Neutral
7019fb16,Clothing,1225.39,,,Spring,Yes,Tuesday,In-Store,Sunny,2,3.79,No,0.7,Negative
30500e81,Clothing,382.81,203.0,123.0,Spring,Yes,Saturday,In-Store,Cloudy,28,4.12,No,2.07,Neutral
b5fc0c8d,Furniture,644.56,181.0,109.0,Winter,Yes,Friday,In-Store,Rainy,11,1.16,Yes,4.03,Neutral
5b12b27b,Groceries,3068.66,354.0,72.0,Fall,No,Monday,Online,Snowy,29,4.5,No,4.08,Positive
08fb7fd3,Clothing,239.19,375.0,194.0,Spring,No,Tuesday,In-Store,Sunny,16,3.82,Yes,1.04,Neutral
641a83ff,Groceries,3246.3,,1500.0,Winter,Yes,Monday,Other,Cloudy,24,3.66,Yes,1.81,Neutral
f36d8187,Groceries,4440.42,362.0,275.0,Summer,Yes,Tuesday,Online,Sunny,7,4.37,Yes,4.75,Positive
72ae603a,Furniture,738.79,189.0,67.0,Summer,Yes,Saturday,Other,Rainy,18,4.26,No,2.82,Neutral
0be33b99,Electronics,1463.38,,209.0,Spring,Yes,Wednesday,In-Store,Rainy,26,2.57,Yes,3.73,Positive
e05204d5,Electronics,2102.18,381.0,230.0,Fall,No,Thursday,Online,Cloudy,19,3.35,Yes,2.54,Negative
7ebf96ff,Electronics,2673.53,303.0,213.0,Summer,No,Tuesday,In-Store,Cloudy,9,4.07,No,1.41,Negative
a2735da1,Electronics,1489.57,209.0,55.0,Summer,No,Friday,Online,Snowy,9,4.33,Yes,3.67,Neutral
adeb0a7e,Furniture,49934.799999999996,296.0,280.0,Fall,No,Tuesday,In-Store,Unknown,2,1.12,Yes,3.75,Negative
bec5eb0f,Furniture,4654.91,94.0,20.0,Spring,No,Wednesday,Online,Snowy,5,2.29,No,1.26,Neutral
a02951a2,Groceries,3523.41,163.0,,Fall,No,Saturday,In-Store,Cloudy,15,3.1,No,1.18,Neutral
5834f673,Electronics,49934.799999999996,133.0,112.0,Fall,Yes,Monday,Online,Snowy,15,1.29,Yes,3.56,Positive
af87e0ea,Electronics,4879.03,45.0,107.0,Winter,No,Sunday,Online,Rainy,4,3.65,No,1.98,Negative
23f2a3c8,Clothing,19.99,199.0,83.0,Winter,Yes,Friday,Online,Rainy,12,3.24,No,4.87,Negative
b4a9757b,Groceries,2643.28,,131.0,Spring,Yes,Tuesday,In-Store,Snowy,6,2.38,No,2.14,Positive
973dcd51,Groceries,1415.48,301.0,123.0,Fall,No,Monday,Online,Sunny,13,1.82,No,1.42,Positive
284f4da6,Groceries,620.43,421.0,66.0,Winter,Yes,Tuesday,In-Store,Snowy,17,3.76,No,2.39,Negative
f0a2bc72,Groceries,4659.71,402.0,267.0,Winter,No,Saturday,In-Store,Unknown,3,1.23,Yes,3.46,Negative
f1fae63d,Clothing,2601.73,214.0,,Summer,No,Friday,In-Store,Unknown,3,1.21,Yes,4.89,Positive
3f054534,Clothing,2896.75,334.0,,Spring,Yes,Saturday,Online,Cloudy,15,1.47,Yes,2.79,Negative
e676073b,Groceries,1353.16,87.0,194.0,Fall,Yes,Saturday,In-Store,Rainy,15,2.93,No,4.79,Negative
d685c97d,Electronics,3558.12,,1500.0,Spring,No,Monday,In-Store,Cloudy,26,1.17,Yes,0.79,Positive
cfb17397,Groceries,1695.43,140.0,152.0,Winter,No,Friday,In-Store,Sunny,26,4.97,No,1.04,Positive
9f9c4fa3,Furniture,4643.25,137.0,54.0,Summer,No,Sunday,Online,Rainy,25,3.79,No,4.15,Neutral
f323bf84,Electronics,3775.7,34.0,202.0,Fall,No,Thursday,Online,Unknown,17,2.17,Yes,4.65,Negative
9061c2c4,Furniture,1944.71,,124.0,Summer,No,Sunday,In-Store,Rainy,20,3.74,No,2.09,Negative
56a24b38,Furniture,49934.799999999996,,182.0,Summer,Yes,Sunday,In-Store,Rainy,10,3.78,No,1.24,Positive
